insert into movies (year,title) values(1998, "Safe Men");
insert into movies (year,title) values(1997, "Saltmen of Tibet, The (Die Salzmänner von Tibet)");
insert into movies (year,title) values(1980, "Atlantic City");
insert into movies (year,title) values(1978, "Autumn Sonata (Höstsonaten)");
insert into movies (year,title) values(1966, "Who's Afraid of Virginia Woolf?");
insert into movies (year,title) values(1987, "Adventures in Babysitting");
insert into movies (year,title) values(1985, "Weird Science");
insert into movies (year,title) values(1967, "Doctor Dolittle");
insert into movies (year,title) values(1963, "Nutty Professor, The");
insert into movies (year,title) values(1973, "Charlotte's Web");
insert into movies (year,title) values(1978, "Watership Down");
insert into movies (year,title) values(1982, "Secret of NIMH, The");
insert into movies (year,title) values(1982, "Dark Crystal, The");
insert into movies (year,title) values(1986, "American Tail, An");
insert into movies (year,title) values(1991, "American Tail: Fievel Goes West, An");
insert into movies (year,title) values(1985, "Legend");
insert into movies (year,title) values(1984, "Sixteen Candles");
insert into movies (year,title) values(1986, "Pretty in Pink");
insert into movies (year,title) values(1985, "St. Elmo's Fire");
insert into movies (year,title) values(1986, "Clan of the Cave Bear, The");
insert into movies (year,title) values(1986, "House");
insert into movies (year,title) values(1987, "House II: The Second Story");
insert into movies (year,title) values(1980, "Gods Must Be Crazy, The");
insert into movies (year,title) values(1989, "Gods Must Be Crazy II, The");
insert into movies (year,title) values(1998, "Air Bud: Golden Receiver");
insert into movies (year,title) values(1998, "Avengers, The");
insert into movies (year,title) values(1998, "How Stella Got Her Groove Back");
insert into movies (year,title) values(1998, "Slums of Beverly Hills, The");
insert into movies (year,title) values(1997, "Best Man, The (Il Testimone dello sposo)");
insert into movies (year,title) values(1998, "Chambermaid on the Titanic, The (Femme de chambre du Titanic, La)");
insert into movies (year,title) values(1998, "Henry: Portrait of a Serial Killer, Part 2");
insert into movies (year,title) values(1986, "Henry: Portrait of a Serial Killer");
insert into movies (year,title) values(1968, "Rosemary's Baby");
insert into movies (year,title) values(1984, "NeverEnding Story, The");
insert into movies (year,title) values(1990, "NeverEnding Story II: The Next Chapter, The");
insert into movies (year,title) values(1980, "Attack of the Killer Tomatoes!");
insert into movies (year,title) values(1987, "Surf Nazis Must Die");
insert into movies (year,title) values(1998, "Your Friends and Neighbors");
insert into movies (year,title) values(1998, "Return to Paradise");
insert into movies (year,title) values(1998, "Blade");
insert into movies (year,title) values(1998, "Dance with Me");
insert into movies (year,title) values(1998, "Dead Man on Campus");
insert into movies (year,title) values(1998, "Wrongfully Accused");
insert into movies (year,title) values(1998, "Next Stop Wonderland");
insert into movies (year,title) values(1998, "Strike! (a.k.a. All I Wanna Do, The Hairy Bird)");
insert into movies (year,title) values(1988, "Navigator: A Mediaeval Odyssey, The");
insert into movies (year,title) values(1988, "Beetlejuice");
insert into movies (year,title) values(1997, "Déjà Vu");
insert into movies (year,title) values(1948, "Rope");
insert into movies (year,title) values(1976, "Family Plot");
insert into movies (year,title) values(1972, "Frenzy");
insert into movies (year,title) values(1969, "Topaz");
insert into movies (year,title) values(1966, "Torn Curtain");
insert into movies (year,title) values(1964, "Marnie");
insert into movies (year,title) values(1956, "Wrong Man, The");
insert into movies (year,title) values(1956, "Man Who Knew Too Much, The");
insert into movies (year,title) values(1955, "Trouble with Harry, The");
insert into movies (year,title) values(1953, "I Confess");
insert into movies (year,title) values(1951, "Strangers on a Train");
insert into movies (year,title) values(1950, "Stage Fright");
insert into movies (year,title) values(1998, "54");
insert into movies (year,title) values(1997, "I Married A Strange Person!");
insert into movies (year,title) values(1998, "Why Do Fools Fall In Love?");
insert into movies (year,title) values(1997, "Merry War, A");
insert into movies (year,title) values(1997, "See the Sea (Regarde la mer)");
insert into movies (year,title) values(1988, "Willow");
insert into movies (year,title) values(1987, "Untouchables, The");
insert into movies (year,title) values(1998, "Dirty Work");
insert into movies (year,title) values(1998, "Knock Off");
insert into movies (year,title) values(1997, "Firelight");
insert into movies (year,title) values(1998, "Modulations");
insert into movies (year,title) values(1998, "Phoenix");
insert into movies (year,title) values(1949, "Under Capricorn");
insert into movies (year,title) values(1947, "Paradine Case, The");
insert into movies (year,title) values(1944, "Lifeboat");
insert into movies (year,title) values(1943, "Shadow of a Doubt");
insert into movies (year,title) values(1942, "Saboteur");
insert into movies (year,title) values(1941, "Mr. & Mrs. Smith");
insert into movies (year,title) values(1941, "Suspicion");
insert into movies (year,title) values(1939, "Jamaica Inn");
insert into movies (year,title) values(1938, "Lady Vanishes, The");
insert into movies (year,title) values(1937, "Young and Innocent");
insert into movies (year,title) values(1936, "Sabotage");
insert into movies (year,title) values(1936, "Secret Agent");
insert into movies (year,title) values(1934, "Man Who Knew Too Much, The");
insert into movies (year,title) values(1933, "Waltzes from Vienna");
insert into movies (year,title) values(1932, "Number Seventeen (a.k.a. Number 17)");
insert into movies (year,title) values(1932, "Rich and Strange");
insert into movies (year,title) values(1931, "Skin Game, The");
insert into movies (year,title) values(1930, "Elstree Calling");
insert into movies (year,title) values(1930, "Juno and the Paycock");
insert into movies (year,title) values(1930, "Murder!");
insert into movies (year,title) values(1929, "Manxman, The");
insert into movies (year,title) values(1929, "Blackmail");
insert into movies (year,title) values(1928, "Champagne");
insert into movies (year,title) values(1928, "Farmer's Wife, The");
insert into movies (year,title) values(1927, "Downhill");
insert into movies (year,title) values(1927, "Easy Virtue");
insert into movies (year,title) values(1927, "Ring, The");
insert into movies (year,title) values(1927, "Lodger, The");
insert into movies (year,title) values(1926, "Mountain Eagle, The");
insert into movies (year,title) values(1925, "Pleasure Garden, The");
insert into movies (year,title) values(1923, "Always Tell Your Wife");
insert into movies (year,title) values(1998, "Rounders");
insert into movies (year,title) values(1997, "Cube");
insert into movies (year,title) values(1998, "Digging to China");
insert into movies (year,title) values(1998, "Let's Talk About Sex");
insert into movies (year,title) values(1999, "One Man's Hero");
insert into movies (year,title) values(1998, "Simon Birch");
insert into movies (year,title) values(1998, "Without Limits");
insert into movies (year,title) values(1976, "Seven Beauties (Pasqualino Settebellezze)");
insert into movies (year,title) values(1975, "Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto)");
insert into movies (year,title) values(1980, "My Bodyguard");
insert into movies (year,title) values(1983, "Class");
insert into movies (year,title) values(1984, "Grandview, U.S.A.");
insert into movies (year,title) values(1987, "Broadcast News");
insert into movies (year,title) values(1987, "Allnighter, The");
insert into movies (year,title) values(1988, "Working Girl");
insert into movies (year,title) values(1988, "Stars and Bars");
insert into movies (year,title) values(1988, "Married to the Mob");
insert into movies (year,title) values(1989, "Say Anything...");
insert into movies (year,title) values(1990, "My Blue Heaven");
insert into movies (year,title) values(1990, "Men Don't Leave");
insert into movies (year,title) values(1991, "Cabinet of Dr. Ramirez, The");
insert into movies (year,title) values(1992, "Hero");
insert into movies (year,title) values(1992, "Toys");
insert into movies (year,title) values(1981, "Choices");
insert into movies (year,title) values(1982, "Young Doctors in Love");
insert into movies (year,title) values(1982, "Parasite");
insert into movies (year,title) values(1984, "No Small Affair");
insert into movies (year,title) values(1984, "Master, The");
insert into movies (year,title) values(1984, "Blame It on Rio");
insert into movies (year,title) values(1986, "Wisdom");
insert into movies (year,title) values(1986, "One Crazy Summer");
insert into movies (year,title) values(1986, "About Last Night...");
insert into movies (year,title) values(1988, "Seventh Sign, The");
insert into movies (year,title) values(1989, "We're No Angels");
insert into movies (year,title) values(1991, "Nothing But Trouble");
insert into movies (year,title) values(1991, "Butcher's Wife, The");
insert into movies (year,title) values(1991, "Mortal Thoughts");
insert into movies (year,title) values(1992, "Few Good Men, A");
insert into movies (year,title) values(1993, "Indecent Proposal");
insert into movies (year,title) values(1994, "Century of Cinema, A");
insert into movies (year,title) values(1998, "Permanent Midnight");
insert into movies (year,title) values(1998, "One True Thing");
insert into movies (year,title) values(1998, "Rush Hour");
insert into movies (year,title) values(1995, "Lilian's Story");
insert into movies (year,title) values(1998, "Six-String Samurai");
insert into movies (year,title) values(1998, "Soldier's Daughter Never Cries, A");
insert into movies (year,title) values(1998, "Somewhere in the City");
insert into movies (year,title) values(1998, "Ronin");
insert into movies (year,title) values(1998, "Urban Legend");
insert into movies (year,title) values(1998, "Clay Pigeons");
insert into movies (year,title) values(1998, "Monument Ave.");
insert into movies (year,title) values(1998, "Pecker");
insert into movies (year,title) values(1990, "Sheltering Sky, The");
insert into movies (year,title) values(1994, "Bandit Queen");
insert into movies (year,title) values(1968, "If....");
insert into movies (year,title) values(1980, "Fiendish Plot of Dr. Fu Manchu, The");
insert into movies (year,title) values(1954, "Them!");
insert into movies (year,title) values(1982, "Thing, The");
insert into movies (year,title) values(1992, "Player, The");
insert into movies (year,title) values(1980, "Stardust Memories");
insert into movies (year,title) values(1990, "Edward Scissorhands");
insert into movies (year,title) values(1998, "Overnight Delivery");
insert into movies (year,title) values(1998, "Shadrach");
insert into movies (year,title) values(1998, "Antz");
insert into movies (year,title) values(1998, "Impostors, The");
insert into movies (year,title) values(1998, "Night at the Roxbury, A");
insert into movies (year,title) values(1998, "What Dreams May Come");
insert into movies (year,title) values(1998, "Strangeland");
insert into movies (year,title) values(1959, "Battle of the Sexes, The");
insert into movies (year,title) values(1968, "Producers, The");
insert into movies (year,title) values(1981, "History of the World: Part I");
insert into movies (year,title) values(1992, "My Cousin Vinny");
insert into movies (year,title) values(1975, "Nashville");
insert into movies (year,title) values(1998, "Love Is the Devil");
insert into movies (year,title) values(1998, "Slam");
insert into movies (year,title) values(1998, "Holy Man");
insert into movies (year,title) values(1998, "One Tough Cop");
insert into movies (year,title) values(1973, "Detroit 9000");
insert into movies (year,title) values(1998, "Inheritors, The (Die Siebtelbauern)");
insert into movies (year,title) values(1998, "Mighty, The");
insert into movies (year,title) values(1984, "2010: The Year We Make Contact");
insert into movies (year,title) values(1986, "Children of a Lesser God");
insert into movies (year,title) values(1980, "Elephant Man, The");
insert into movies (year,title) values(1998, "Beloved");
insert into movies (year,title) values(1998, "Bride of Chucky");
insert into movies (year,title) values(1998, "Practical Magic");
insert into movies (year,title) values(1997, "Alarmist, The (a.k.a. Life During Wartime)");
insert into movies (year,title) values(1998, "Happiness");
insert into movies (year,title) values(1998, "Reach the Rock");
insert into movies (year,title) values(1998, "Apt Pupil");
insert into movies (year,title) values(1998, "Pleasantville");
insert into movies (year,title) values(1998, "Soldier");
insert into movies (year,title) values(1998, "Cruise, The");
insert into movies (year,title) values(1997, "Life Is Beautiful (La Vita è bella)");
insert into movies (year,title) values(1997, "Orgazmo");
insert into movies (year,title) values(1998, "Shattered Image");
insert into movies (year,title) values(1990, "Tales from the Darkside: The Movie");
insert into movies (year,title) values(1998, "Vampires");
insert into movies (year,title) values(1998, "American History X");
insert into movies (year,title) values(1996, "Hands on a Hard Body");
insert into movies (year,title) values(1998, "Living Out Loud");
insert into movies (year,title) values(1998, "Belly");
insert into movies (year,title) values(1998, "Gods and Monsters");
insert into movies (year,title) values(1998, "Siege, The");
insert into movies (year,title) values(1998, "Waterboy, The");
insert into movies (year,title) values(1998, "Elizabeth");
insert into movies (year,title) values(1998, "Velvet Goldmine");
insert into movies (year,title) values(1998, "I Still Know What You Did Last Summer");
insert into movies (year,title) values(1998, "I'll Be Home For Christmas");
insert into movies (year,title) values(1998, "Meet Joe Black");
insert into movies (year,title) values(1998, "Dancing at Lughnasa");
insert into movies (year,title) values(1996, "Hard Core Logo");
insert into movies (year,title) values(1998, "Naked Man, The");
insert into movies (year,title) values(1985, "Runaway Train");
insert into movies (year,title) values(1986, "Desert Bloom");
insert into movies (year,title) values(1975, "Stepford Wives, The");
insert into movies (year,title) values(1984, "Pope of Greenwich Village, The");
insert into movies (year,title) values(1986, "Sid and Nancy");
insert into movies (year,title) values(1986, "Mona Lisa");
insert into movies (year,title) values(1990, "Heart Condition");
insert into movies (year,title) values(1957, "Nights of Cabiria (Notti di Cabiria, Le)");
insert into movies (year,title) values(1983, "Big Chill, The");
insert into movies (year,title) values(1998, "Enemy of the State");
insert into movies (year,title) values(1998, "Rugrats Movie, The");
insert into movies (year,title) values(1998, "Bug's Life, A");
insert into movies (year,title) values(1998, "Celebrity");
insert into movies (year,title) values(1998, "Central Station (Central do Brasil)");
insert into movies (year,title) values(1998, "Savior");
insert into movies (year,title) values(1998, "Waking Ned Devine");
insert into movies (year,title) values(1998, "Celebration, The (Festen)");
insert into movies (year,title) values(1972, "Pink Flamingos");
insert into movies (year,title) values(1953, "Glen or Glenda");
insert into movies (year,title) values(1954, "Godzilla (Gojira)");
insert into movies (year,title) values(1984, "Godzilla (a.k.a. Godzilla 1985: The Legend Is Reborn) (Gojira)");
insert into movies (year,title) values(1962, "King Kong vs. Godzilla (Kingukongu tai Gojira)");
insert into movies (year,title) values(1933, "King Kong");
insert into movies (year,title) values(1976, "King Kong");
insert into movies (year,title) values(1986, "King Kong Lives");
insert into movies (year,title) values(1985, "Desperately Seeking Susan");
insert into movies (year,title) values(1985, "Emerald Forest, The");
insert into movies (year,title) values(1985, "Fletch");
insert into movies (year,title) values(1989, "Fletch Lives");
insert into movies (year,title) values(1985, "Red Sonja");
insert into movies (year,title) values(1986, "Gung Ho");
insert into movies (year,title) values(1986, "Money Pit, The");
insert into movies (year,title) values(1985, "View to a Kill, A");
insert into movies (year,title) values(1985, "Lifeforce");
insert into movies (year,title) values(1984, "Police Academy");
insert into movies (year,title) values(1985, "Police Academy 2: Their First Assignment");
insert into movies (year,title) values(1986, "Police Academy 3: Back in Training");
insert into movies (year,title) values(1987, "Police Academy 4: Citizens on Patrol");
insert into movies (year,title) values(1988, "Police Academy 5: Assignment: Miami Beach");
insert into movies (year,title) values(1989, "Police Academy 6: City Under Siege");
insert into movies (year,title) values(1998, "Babe: Pig in the City");
insert into movies (year,title) values(1998, "Home Fries");
insert into movies (year,title) values(1998, "Jerry Springer: Ringmaster");
insert into movies (year,title) values(1998, "Very Bad Things");
insert into movies (year,title) values(1997, "Steam: The Turkish Bath (Hamam)");
insert into movies (year,title) values(1998, "Psycho");
insert into movies (year,title) values(1998, "Little Voice");
insert into movies (year,title) values(1998, "Simple Plan, A");
insert into movies (year,title) values(1998, "Jack Frost");
insert into movies (year,title) values(1998, "Star Trek: Insurrection");
insert into movies (year,title) values(1998, "Prince of Egypt, The");
insert into movies (year,title) values(1998, "Rushmore");
insert into movies (year,title) values(1998, "Shakespeare in Love");
insert into movies (year,title) values(1984, "Mass Appeal");
insert into movies (year,title) values(1947, "Miracle on 34th Street");
insert into movies (year,title) values(1985, "Santa Claus: The Movie");
insert into movies (year,title) values(1989, "Prancer");
insert into movies (year,title) values(1985, "Pale Rider");
insert into movies (year,title) values(1985, "Rambo: First Blood Part II");
insert into movies (year,title) values(1982, "First Blood (Rambo: First Blood)");
insert into movies (year,title) values(1988, "Rambo III");
insert into movies (year,title) values(1985, "Jewel of the Nile, The");
insert into movies (year,title) values(1984, "Romancing the Stone");
insert into movies (year,title) values(1985, "Cocoon");
insert into movies (year,title) values(1988, "Cocoon: The Return");
insert into movies (year,title) values(1979, "Rocky II");
insert into movies (year,title) values(1982, "Rocky III");
insert into movies (year,title) values(1985, "Rocky IV");
insert into movies (year,title) values(1990, "Rocky V");
insert into movies (year,title) values(1985, "Clue");
insert into movies (year,title) values(1985, "Young Sherlock Holmes");
insert into movies (year,title) values(1986, "Violets Are Blue...");
insert into movies (year,title) values(1986, "Back to School");
insert into movies (year,title) values(1986, "Heartburn");
insert into movies (year,title) values(1986, "Nothing in Common");
insert into movies (year,title) values(1986, "Extremities");
insert into movies (year,title) values(1984, "Karate Kid, The");
insert into movies (year,title) values(1986, "Karate Kid Part II, The");
insert into movies (year,title) values(1989, "Karate Kid Part III, The");
insert into movies (year,title) values(1989, "Christmas Vacation");
insert into movies (year,title) values(1998, "You've Got Mail");
insert into movies (year,title) values(1998, "General, The");
insert into movies (year,title) values(1998, "Theory of Flight, The");
insert into movies (year,title) values(1998, "Thin Red Line, The");
insert into movies (year,title) values(1998, "Faculty, The");
insert into movies (year,title) values(1998, "Mighty Joe Young");
insert into movies (year,title) values(1949, "Mighty Joe Young");
insert into movies (year,title) values(1998, "Patch Adams");
insert into movies (year,title) values(1998, "Stepmom");
insert into movies (year,title) values(1998, "Civil Action, A");
insert into movies (year,title) values(1998, "Down in the Delta");
insert into movies (year,title) values(1998, "Hurlyburly");
insert into movies (year,title) values(1999, "Tea with Mussolini");
insert into movies (year,title) values(1997, "Wilde");
insert into movies (year,title) values(1998, "Outside Ozona");
insert into movies (year,title) values(1997, "Affliction");
insert into movies (year,title) values(1998, "Another Day in Paradise");
insert into movies (year,title) values(1998, "Hi-Lo Country, The");
insert into movies (year,title) values(1998, "Hilary and Jackie");
insert into movies (year,title) values(1998, "Playing by Heart");
insert into movies (year,title) values(1997, "24 7: Twenty Four Seven");
insert into movies (year,title) values(1999, "At First Sight");
insert into movies (year,title) values(1999, "In Dreams");
insert into movies (year,title) values(1999, "Varsity Blues");
insert into movies (year,title) values(1999, "Virus");
insert into movies (year,title) values(1987, "Garbage Pail Kids Movie, The");
insert into movies (year,title) values(1986, "Howard the Duck");
insert into movies (year,title) values(1987, "Gate, The");
insert into movies (year,title) values(1990, "Gate II: Trespassers, The");
insert into movies (year,title) values(1986, "Boy Who Could Fly, The");
insert into movies (year,title) values(1958, "Fly, The");
insert into movies (year,title) values(1986, "Fly, The");
insert into movies (year,title) values(1989, "Fly II, The");
insert into movies (year,title) values(1986, "Running Scared");
insert into movies (year,title) values(1986, "Armed and Dangerous");
insert into movies (year,title) values(1974, "Texas Chainsaw Massacre, The");
insert into movies (year,title) values(1986, "Texas Chainsaw Massacre 2, The");
insert into movies (year,title) values(1990, "Leatherface: Texas Chainsaw Massacre III");
insert into movies (year,title) values(1994, "Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre)");
insert into movies (year,title) values(1986, "Ruthless People");
insert into movies (year,title) values(1986, "Trick or Treat");
insert into movies (year,title) values(1986, "Deadly Friend");
insert into movies (year,title) values(1986, "Belizaire the Cajun");
insert into movies (year,title) values(1986, "Name of the Rose, The (Der Name der Rose)");
insert into movies (year,title) values(1986, "Jumpin' Jack Flash");
insert into movies (year,title) values(1986, "Peggy Sue Got Married");
insert into movies (year,title) values(1986, "Crocodile Dundee");
insert into movies (year,title) values(1988, "Crocodile Dundee II");
insert into movies (year,title) values(1986, "Tough Guys");
insert into movies (year,title) values(1986, "Soul Man");
insert into movies (year,title) values(1986, "Color of Money, The");
insert into movies (year,title) values(1986, "52 Pick-Up");
insert into movies (year,title) values(1986, "Heartbreak Ridge");
insert into movies (year,title) values(1986, "Firewalker");
insert into movies (year,title) values(1986, "Three Amigos");
insert into movies (year,title) values(1999, "Gloria");
insert into movies (year,title) values(1997, "Dry Cleaning (Nettoyage à sec)");
insert into movies (year,title) values(1998, "My Name Is Joe");
insert into movies (year,title) values(1998, "Still Crazy");
insert into movies (year,title) values(1995, "Day of the Beast, The (El Día de la bestia)");
insert into movies (year,title) values(1997, "Tinseltown");
insert into movies (year,title) values(1999, "She's All That");
insert into movies (year,title) values(1998, "24-hour Woman");
insert into movies (year,title) values(1998, "Blood, Guts, Bullets and Octane");
insert into movies (year,title) values(1960, "Peeping Tom");
insert into movies (year,title) values(1998, "Spanish Fly");
insert into movies (year,title) values(1999, "Payback");
insert into movies (year,title) values(1999, "Simply Irresistible");
insert into movies (year,title) values(1998, "20 Dates");
insert into movies (year,title) values(1997, "Harmonists, The");
insert into movies (year,title) values(1998, "Last Days, The");
insert into movies (year,title) values(1973, "Fantastic Planet, The (La Planète sauvage)");
insert into movies (year,title) values(1999, "Blast from the Past");
insert into movies (year,title) values(1999, "Message in a Bottle");
insert into movies (year,title) values(1999, "My Favorite Martian");
insert into movies (year,title) values(1998, "God Said 'Ha!'");
insert into movies (year,title) values(1999, "Jawbreaker");
insert into movies (year,title) values(1999, "October Sky");
insert into movies (year,title) values(1999, "Office Space");
insert into movies (year,title) values(1998, "Apple, The (Sib)");
insert into movies (year,title) values(1999, "200 Cigarettes");
insert into movies (year,title) values(1999, "8MM");
insert into movies (year,title) values(1999, "Other Sister, The");
insert into movies (year,title) values(1999, "Breakfast of Champions");
insert into movies (year,title) values(1999, "Breaks, The");
insert into movies (year,title) values(1997, "Eight Days a Week");
insert into movies (year,title) values(1999, "Just the Ticket");
insert into movies (year,title) values(1973, "Long Goodbye, The");
insert into movies (year,title) values(1983, "Ballad of Narayama, The (Narayama bushiko)");
insert into movies (year,title) values(1989, "Pet Sematary");
insert into movies (year,title) values(1992, "Pet Sematary II");
insert into movies (year,title) values(1993, "Children of the Corn II: The Final Sacrifice");
insert into movies (year,title) values(1994, "Children of the Corn III");
insert into movies (year,title) values(1983, "Christine");
insert into movies (year,title) values(1982, "Night Shift");
insert into movies (year,title) values(1958, "House on Haunted Hill");
insert into movies (year,title) values(1970, "Airport");
insert into movies (year,title) values(1974, "Airport 1975");
insert into movies (year,title) values(1977, "Airport '77");
insert into movies (year,title) values(1977, "Rollercoaster");
insert into movies (year,title) values(1974, "Towering Inferno, The");
insert into movies (year,title) values(1980, "Alligator");
insert into movies (year,title) values(1979, "Meteor");
insert into movies (year,title) values(1973, "Westworld");
insert into movies (year,title) values(1976, "Logan's Run");
insert into movies (year,title) values(1968, "Planet of the Apes");
insert into movies (year,title) values(1970, "Beneath the Planet of the Apes");
insert into movies (year,title) values(1973, "Battle for the Planet of the Apes");
insert into movies (year,title) values(1972, "Conquest of the Planet of the Apes");
insert into movies (year,title) values(1971, "Escape from the Planet of the Apes");
insert into movies (year,title) values(1978, "Avalanche");
insert into movies (year,title) values(1974, "Earthquake");
insert into movies (year,title) values(1979, "Concorde: Airport '79, The");
insert into movies (year,title) values(1979, "Beyond the Poseidon Adventure");
insert into movies (year,title) values(1998, "Dancemaker");
insert into movies (year,title) values(1999, "Analyze This");
insert into movies (year,title) values(1999, "Corruptor, The");
insert into movies (year,title) values(1999, "Cruel Intentions");
insert into movies (year,title) values(1998, "Lock, Stock & Two Smoking Barrels");
insert into movies (year,title) values(1997, "Six Ways to Sunday");
insert into movies (year,title) values(1998, "School of Flesh, The (L' École de la chair)");
insert into movies (year,title) values(1998, "Relax... It's Just Sex");
insert into movies (year,title) values(1999, "Deep End of the Ocean, The");
insert into movies (year,title) values(1998, "Harvest");
insert into movies (year,title) values(1999, "Rage: Carrie 2, The");
insert into movies (year,title) values(1999, "Wing Commander");
insert into movies (year,title) values(1963, "Haunting, The");
insert into movies (year,title) values(1988, "Dead Ringers");
insert into movies (year,title) values(1993, "My Boyfriend's Back");
insert into movies (year,title) values(1960, "Village of the Damned");
insert into movies (year,title) values(1963, "Children of the Damned");
insert into movies (year,title) values(1999, "Baby Geniuses");
insert into movies (year,title) values(1998, "Telling You");
insert into movies (year,title) values(1998, "I Stand Alone (Seul contre tous)");
insert into movies (year,title) values(1999, "Forces of Nature");
insert into movies (year,title) values(1999, "King and I, The");
insert into movies (year,title) values(1999, "Ravenous");
insert into movies (year,title) values(1999, "True Crime");
insert into movies (year,title) values(1997, "Bandits");
insert into movies (year,title) values(1998, "Dangerous Beauty");
insert into movies (year,title) values(1996, "Empty Mirror, The");
insert into movies (year,title) values(1956, "King and I, The");
insert into movies (year,title) values(1999, "Doug's 1st Movie");
insert into movies (year,title) values(1999, "EDtv");
insert into movies (year,title) values(1999, "Mod Squad, The");
insert into movies (year,title) values(1998, "Among Giants");
insert into movies (year,title) values(1999, "Walk on the Moon, A");
insert into movies (year,title) values(1999, "Matrix, The");
insert into movies (year,title) values(1999, "10 Things I Hate About You");
insert into movies (year,title) values(1998, "Tango");
insert into movies (year,title) values(1999, "Out-of-Towners, The");
insert into movies (year,title) values(1998, "Dreamlife of Angels, The (La Vie rêvée des anges)");
insert into movies (year,title) values(1996, "Love, etc.");
insert into movies (year,title) values(1997, "Metroland");
insert into movies (year,title) values(1997, "Sticky Fingers of Time, The");
insert into movies (year,title) values(1998, "Following");
insert into movies (year,title) values(1999, "Go");
insert into movies (year,title) values(1999, "Never Been Kissed");
insert into movies (year,title) values(1992, "Twin Dragons (Shuang long hui)");
insert into movies (year,title) values(1999, "Cookie's Fortune");
insert into movies (year,title) values(1999, "Foolish");
insert into movies (year,title) values(1998, "Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar)");
insert into movies (year,title) values(1999, "Goodbye Lover");
insert into movies (year,title) values(1999, "Life");
insert into movies (year,title) values(1998, "Cloudland");
insert into movies (year,title) values(1999, "Friends & Lovers");
insert into movies (year,title) values(1998, "Hideous Kinky");
insert into movies (year,title) values(1998, "Jeanne and the Perfect Guy (Jeanne et le garçon formidable)");
insert into movies (year,title) values(1999, "Joyriders, The");
insert into movies (year,title) values(1994, "Monster, The (Il Mostro)");
insert into movies (year,title) values(1997, "Open Your Eyes (Abre los ojos)");
insert into movies (year,title) values(1998, "Photographer (Fotoamator)");
insert into movies (year,title) values(1998, "SLC Punk!");
insert into movies (year,title) values(1999, "Lost & Found");
insert into movies (year,title) values(1999, "Pushing Tin");
insert into movies (year,title) values(1999, "Election");
insert into movies (year,title) values(1999, "eXistenZ");
insert into movies (year,title) values(1998, "Little Bit of Soul, A");
insert into movies (year,title) values(1977, "Mighty Peking Man (Xing xing wang)");
insert into movies (year,title) values(1998, "Nô");
insert into movies (year,title) values(1998, "Let it Come Down: The Life of Paul Bowles");
insert into movies (year,title) values(1999, "Entrapment");
insert into movies (year,title) values(1999, "Idle Hands");
insert into movies (year,title) values(1998, "Get Real");
insert into movies (year,title) values(1998, "Heaven");
insert into movies (year,title) values(1996, "King of Masks, The (Bian Lian)");
insert into movies (year,title) values(1999, "Three Seasons");
insert into movies (year,title) values(1999, "Winslow Boy, The");
insert into movies (year,title) values(1945, "Mildred Pierce");
insert into movies (year,title) values(1984, "Night of the Comet");
insert into movies (year,title) values(1986, "Chopping Mall (a.k.a. Killbots)");
insert into movies (year,title) values(1985, "My Science Project");
insert into movies (year,title) values(1990, "Dick Tracy");
insert into movies (year,title) values(1999, "Mummy, The");
insert into movies (year,title) values(1997, "Castle, The");
insert into movies (year,title) values(1999, "Mascara");
insert into movies (year,title) values(1998, "This Is My Father");
insert into movies (year,title) values(1998, "Xiu Xiu: The Sent-Down Girl (Tian yu)");
insert into movies (year,title) values(1999, "Midsummer Night's Dream, A");
insert into movies (year,title) values(1999, "Trippin'");
insert into movies (year,title) values(1998, "After Life (Wandafuru raifu)");
insert into movies (year,title) values(1996, "Black Mask (Hak hap)");
insert into movies (year,title) values(1998, "Edge of Seventeen");
insert into movies (year,title) values(1999, "Endurance");
insert into movies (year,title) values(1999, "Star Wars: Episode I - The Phantom Menace");
insert into movies (year,title) values(1999, "Love Letter, The");
insert into movies (year,title) values(1998, "Besieged (a.k.a. L' Assedio)");
insert into movies (year,title) values(1998, "Frogs for Snakes");
insert into movies (year,title) values(1965, "Saragossa Manuscript, The (Rekopis znaleziony w Saragossie)");
insert into movies (year,title) values(1932, "Mummy, The");
insert into movies (year,title) values(1959, "Mummy, The");
insert into movies (year,title) values(1944, "Mummy's Curse, The");
insert into movies (year,title) values(1944, "Mummy's Ghost, The");
insert into movies (year,title) values(1940, "Mummy's Hand, The");
insert into movies (year,title) values(1942, "Mummy's Tomb, The");
insert into movies (year,title) values(1981, "Mommie Dearest");
insert into movies (year,title) values(1978, "Superman");
insert into movies (year,title) values(1980, "Superman II");
insert into movies (year,title) values(1983, "Superman III");
insert into movies (year,title) values(1987, "Superman IV: The Quest for Peace");
insert into movies (year,title) values(1931, "Dracula");
insert into movies (year,title) values(1945, "House of Dracula");
insert into movies (year,title) values(1944, "House of Frankenstein");
insert into movies (year,title) values(1931, "Frankenstein");
insert into movies (year,title) values(1939, "Son of Frankenstein");
insert into movies (year,title) values(1942, "Ghost of Frankenstein, The");
insert into movies (year,title) values(1943, "Frankenstein Meets the Wolf Man");
